name,corridor_id,corridor_link_order,from_node_id,to_node_id,timestamp,volume,travel_time,speed,reference_speed,density,queue,notes
110+05710,VA-7_WESTBOUND,46.0,100000060,100000061,2015-04-01T00:35,,0.014970687500000001,48.0,48.0,,,
110P05710,VA-7_WESTBOUND,47.0,100000061,100000062,2015-04-01T00:35,,0.008612224489795917,49.0,49.0,,,
110+05711,VA-7_WESTBOUND,48.0,100000062,100000063,2015-04-01T00:35,,0.0053775365853658535,41.0,41.0,,,
110P05711,VA-7_WESTBOUND,48.1,100000063,100000064,,,,,,,,
110N05711,VA-7_EASTBOUND,38.0,100000001,100000002,2015-04-01T00:40,,0.0008777272727272728,44.0,44.0,,,
110-05710,VA-7_EASTBOUND,39.0,100000002,100000003,2015-04-01T00:40,,0.0037476136363636366,44.0,44.0,,,
110N05710,VA-7_EASTBOUND,40.0,100000003,100000004,2015-04-01T00:40,,0.010452204081632653,49.0,49.0,,,
110-05709,VA-7_EASTBOUND,41.0,100000004,100000005,2015-04-01T00:40,,0.014220604166666666,48.0,48.0,,,
110-05708,VA-7_EASTBOUND,42.0,100000005,100000006,2015-04-01T00:40,,0.006181895833333333,48.0,48.0,,,
110N05708,VA-7_EASTBOUND,42.1,100000006,100000007,,,,,,,,
110-05707,VA-7_EASTBOUND,43.0,100000007,100000008,2015-04-01T00:40,,0.012603360000000001,50.0,50.0,,,
110N05707,VA-7_EASTBOUND,43.1,100000008,100000009,2015-04-01T00:40,,0.00018082000000000002,50.0,50.0,,,
110-05706,VA-7_EASTBOUND,44.0,100000009,100000010,2015-04-01T00:40,,0.03368395833333333,48.0,48.0,,,
110N05706,VA-7_EASTBOUND,45.0,100000010,100000011,2015-04-01T00:40,,0.0016208048780487804,41.0,41.0,,,
110-05705,VA-7_EASTBOUND,46.0,100000011,100000012,2015-04-01T00:40,,0.011976368821292774,52.6,50.0,,,
110-05704,VA-7_EASTBOUND,47.0,100000012,100000013,2015-04-01T00:40,,0.014896274545788216,54.49,50.0,,,
110-05703,VA-7_EASTBOUND,48.0,100000013,100000014,2015-04-01T00:40,,0.017990943396226415,53.0,50.0,,,
110-05702,VA-7_EASTBOUND,49.0,100000014,100000015,2015-04-01T00:40,,0.003253098039215686,51.0,48.0,,,
110-05701,VA-7_EASTBOUND,50.0,100000015,100000016,2015-04-01T00:40,,0.013792326923076923,52.0,47.0,,,
110-05700,VA-7_EASTBOUND,51.0,100000016,100000017,2015-04-01T00:40,,0.014475373134328359,53.6,43.0,,,
110-05699,VA-7_EASTBOUND,52.0,100000017,100000018,2015-04-01T00:40,,0.012810884615384616,52.0,40.0,,,
110N05699,VA-7_EASTBOUND,53.0,100000018,100000019,2015-04-01T00:40,,0.007385156862745098,51.0,36.0,,,
110-05698,VA-7_EASTBOUND,54.0,100000019,100000020,2015-04-01T00:40,,0.013284022222222223,45.0,30.0,,,
110N05698,VA-7_EASTBOUND,55.0,100000020,100000021,2015-04-01T00:40,,0.0001996034368803701,45.39,30.0,,,
110-05697,VA-7_EASTBOUND,56.0,100000021,100000022,2015-04-01T00:40,,0.00815317335725499,44.59,30.0,,,
110N05697,VA-7_EASTBOUND,57.0,100000022,100000023,2015-04-01T00:40,,0.004095584591124126,44.39,32.0,,,
110-05696,VA-7_EASTBOUND,58.0,100000023,100000024,2015-04-01T00:40,,0.005373713457356849,41.39,29.0,,,
110N05696,VA-7_EASTBOUND,59.0,100000024,100000025,2015-04-01T00:40,,0.002502086956521739,23.0,25.0,,,
110-05695,VA-7_EASTBOUND,60.0,100000025,100000026,2015-04-01T00:40,,0.017505633168093736,22.19,31.0,,,
110N05695,VA-7_EASTBOUND,61.0,100000026,100000027,2015-04-01T00:40,,0.010522939393939395,33.0,33.0,,,
110-05694,VA-7_EASTBOUND,62.0,100000027,100000028,2015-04-01T00:40,,0.0005233870967741935,31.0,31.0,,,
110N05694,VA-7_EASTBOUND,62.1,100000028,100000029,2015-04-01T00:40,,0.0006928666666666667,30.0,30.0,,,
110-05693,VA-7_EASTBOUND,63.0,100000029,100000030,2015-04-01T00:40,,0.02874454022988506,34.8,30.0,,,
110-05692,VA-7_EASTBOUND,64.0,100000030,100000031,,,,,,,,
110N05692,VA-7_EASTBOUND,65.0,100000031,100000032,2015-04-01T00:40,,0.01020545404208195,36.12,33.0,,,
110P05692,VA-7_WESTBOUND,22.0,100000033,100000034,2015-04-01T00:40,,0.011818379310344828,29.0,29.0,,,
110+05693,VA-7_WESTBOUND,23.0,100000034,100000035,2015-04-01T00:40,,0.0005984347826086956,46.0,31.0,,,
110+05694,VA-7_WESTBOUND,24.0,100000035,100000036,2015-04-01T00:40,,0.027875555555555556,36.0,31.0,,,
110P05694,VA-7_WESTBOUND,24.1,100000036,100000037,2015-04-01T00:40,,0.0004562325581395349,43.0,31.0,,,
110+05695,VA-7_WESTBOUND,25.0,100000037,100000038,2015-04-01T00:40,,0.0008818139534883721,43.0,31.0,,,
110P05695,VA-7_WESTBOUND,26.0,100000038,100000039,2015-04-01T00:40,,0.009103372093023256,43.0,35.0,,,
110+05696,VA-7_WESTBOUND,27.0,100000039,100000040,2015-04-01T00:40,,0.00995753125,32.0,32.0,,,
110P05696,VA-7_WESTBOUND,28.0,100000040,100000041,2015-04-01T00:40,,0.0017062580645161292,31.0,31.0,,,
110+05697,VA-7_WESTBOUND,29.0,100000041,100000042,2015-04-01T00:40,,0.007412777777777778,36.0,36.0,,,
110P05697,VA-7_WESTBOUND,30.0,100000042,100000043,2015-04-01T00:40,,0.0034977714285714286,35.0,35.0,,,
110+05698,VA-7_WESTBOUND,31.0,100000043,100000044,2015-04-01T00:40,,0.010790685714285713,35.0,35.0,,,
110P05698,VA-7_WESTBOUND,32.0,100000044,100000045,2015-04-01T00:40,,0.00025405714285714286,35.0,35.0,,,
110+05699,VA-7_WESTBOUND,33.0,100000045,100000046,2015-04-01T00:40,,0.026623296296296298,27.0,35.0,,,
110P05699,VA-7_WESTBOUND,34.0,100000046,100000047,2015-04-01T00:40,,0.009278948717948718,39.0,36.0,,,
110+05700,VA-7_WESTBOUND,35.0,100000047,100000048,2015-04-01T00:40,,0.014045825000000001,40.0,40.0,,,
110+05701,VA-7_WESTBOUND,36.0,100000048,100000049,2015-04-01T00:40,,0.0185365,42.0,42.0,,,
110+05702,VA-7_WESTBOUND,37.0,100000049,100000050,2015-04-01T00:40,,0.015194297872340425,47.0,47.0,,,
110+05703,VA-7_WESTBOUND,38.0,100000050,100000051,2015-04-01T00:40,,0.0034780208333333334,48.0,48.0,,,
110+05704,VA-7_WESTBOUND,39.0,100000051,100000052,2015-04-01T00:40,,0.0191226,50.0,50.0,,,
110+05705,VA-7_WESTBOUND,40.0,100000052,100000053,2015-04-01T00:40,,0.01697314583333333,48.0,48.0,,,
110+05706,VA-7_WESTBOUND,41.0,100000053,100000054,2015-04-01T00:40,,0.013081500000000001,48.0,48.0,,,
110P05706,VA-7_WESTBOUND,41.1,100000054,100000055,2015-04-01T00:40,,0.0014162708333333334,48.0,48.0,,,
110+05707,VA-7_WESTBOUND,42.0,100000055,100000056,2015-04-01T00:40,,0.03358666666666667,48.0,48.0,,,
110P05707,VA-7_WESTBOUND,42.1,100000056,100000057,2015-04-01T00:40,,0.00020382222222222222,45.0,45.0,,,
110+05708,VA-7_WESTBOUND,43.0,100000057,100000058,2015-04-01T00:40,,0.013438955555555555,45.0,45.0,,,
110P05708,VA-7_WESTBOUND,44.0,100000058,100000059,2015-04-01T00:40,,0.0017237441860465117,43.0,43.0,,,
110+05709,VA-7_WESTBOUND,45.0,100000059,100000060,2015-04-01T00:40,,0.005421255319148936,47.0,47.0,,,
110+05710,VA-7_WESTBOUND,46.0,100000060,100000061,2015-04-01T00:40,,0.014970687500000001,48.0,48.0,,,
110P05710,VA-7_WESTBOUND,47.0,100000061,100000062,2015-04-01T00:40,,0.008612224489795917,49.0,49.0,,,
110+05711,VA-7_WESTBOUND,48.0,100000062,100000063,2015-04-01T00:40,,0.0053775365853658535,41.0,41.0,,,
110P05711,VA-7_WESTBOUND,48.1,100000063,100000064,,,,,,,,
110N05711,VA-7_EASTBOUND,38.0,100000001,100000002,2015-04-01T00:45,,0.0008777272727272728,44.0,44.0,,,
110-05710,VA-7_EASTBOUND,39.0,100000002,100000003,2015-04-01T00:45,,0.0037476136363636366,44.0,44.0,,,
110N05710,VA-7_EASTBOUND,40.0,100000003,100000004,2015-04-01T00:45,,0.010452204081632653,49.0,49.0,,,
110-05709,VA-7_EASTBOUND,41.0,100000004,100000005,2015-04-01T00:45,,0.014220604166666666,48.0,48.0,,,
110-05708,VA-7_EASTBOUND,42.0,100000005,100000006,2015-04-01T00:45,,0.006181895833333333,48.0,48.0,,,
110N05708,VA-7_EASTBOUND,42.1,100000006,100000007,,,,,,,,
110-05707,VA-7_EASTBOUND,43.0,100000007,100000008,2015-04-01T00:45,,0.012603360000000001,50.0,50.0,,,
110N05707,VA-7_EASTBOUND,43.1,100000008,100000009,2015-04-01T00:45,,0.00018082000000000002,50.0,50.0,,,
110-05706,VA-7_EASTBOUND,44.0,100000009,100000010,2015-04-01T00:45,,0.03368395833333333,48.0,48.0,,,
110N05706,VA-7_EASTBOUND,45.0,100000010,100000011,2015-04-01T00:45,,0.0016208048780487804,41.0,41.0,,,
110-05705,VA-7_EASTBOUND,46.0,100000011,100000012,2015-04-01T00:45,,0.01188598113207547,53.0,50.0,,,
110-05704,VA-7_EASTBOUND,47.0,100000012,100000013,2015-04-01T00:45,,0.01623396,50.0,50.0,,,
110-05703,VA-7_EASTBOUND,48.0,100000013,100000014,2015-04-01T00:45,,0.018855447894008306,50.57,50.0,,,
110-05702,VA-7_EASTBOUND,49.0,100000014,100000015,2015-04-01T00:45,,0.003253098039215686,51.0,48.0,,,
110-05701,VA-7_EASTBOUND,50.0,100000015,100000016,2015-04-01T00:45,,0.014007832031249999,51.2,47.0,,,
110-05700,VA-7_EASTBOUND,51.0,100000016,100000017,2015-04-01T00:45,,0.014368148148148149,54.0,43.0,,,
110-05699,VA-7_EASTBOUND,52.0,100000017,100000018,2015-04-01T00:45,,0.012810884615384616,52.0,40.0,,,
110N05699,VA-7_EASTBOUND,53.0,100000018,100000019,2015-04-01T00:45,,0.007581380837359098,49.68,36.0,,,
110-05698,VA-7_EASTBOUND,54.0,100000019,100000020,2015-04-01T00:45,,0.013284022222222223,45.0,30.0,,,
110N05698,VA-7_EASTBOUND,55.0,100000020,100000021,2015-04-01T00:45,,0.00019695652173913042,46.0,30.0,,,
110-05697,VA-7_EASTBOUND,56.0,100000021,100000022,2015-04-01T00:45,,0.007974336477297651,45.59,30.0,,,
110N05697,VA-7_EASTBOUND,57.0,100000022,100000023,2015-04-01T00:45,,0.004022190265486726,45.2,32.0,,,
110-05696,VA-7_EASTBOUND,58.0,100000023,100000024,2015-04-01T00:45,,0.005295666666666666,42.0,29.0,,,
110N05696,VA-7_EASTBOUND,59.0,100000024,100000025,2015-04-01T00:45,,0.002502086956521739,23.0,25.0,,,
110-05695,VA-7_EASTBOUND,60.0,100000025,100000026,2015-04-01T00:45,,0.017656818181818183,22.0,31.0,,,
110N05695,VA-7_EASTBOUND,61.0,100000026,100000027,2015-04-01T00:45,,0.010522939393939395,33.0,33.0,,,
110-05694,VA-7_EASTBOUND,62.0,100000027,100000028,2015-04-01T00:45,,0.0005233870967741935,31.0,31.0,,,
110N05694,VA-7_EASTBOUND,62.1,100000028,100000029,2015-04-01T00:45,,0.0006928666666666667,30.0,30.0,,,
110-05693,VA-7_EASTBOUND,63.0,100000029,100000030,2015-04-01T00:45,,0.028265329189036452,35.39,30.0,,,
110-05692,VA-7_EASTBOUND,64.0,100000030,100000031,,,,,,,,
110N05692,VA-7_EASTBOUND,65.0,100000031,100000032,2015-04-01T00:45,,0.00996272972972973,37.0,33.0,,,
110P05692,VA-7_WESTBOUND,22.0,100000033,100000034,2015-04-01T00:45,,0.011818379310344828,29.0,29.0,,,
110+05693,VA-7_WESTBOUND,23.0,100000034,100000035,2015-04-01T00:45,,0.0008301568154402895,33.16,31.0,,,
110+05694,VA-7_WESTBOUND,24.0,100000035,100000036,2015-04-01T00:45,,0.027875555555555556,36.0,31.0,,,
110P05694,VA-7_WESTBOUND,24.1,100000036,100000037,2015-04-01T00:45,,0.0004562325581395349,43.0,31.0,,,
110+05695,VA-7_WESTBOUND,25.0,100000037,100000038,2015-04-01T00:45,,0.0008818139534883721,43.0,31.0,,,
110P05695,VA-7_WESTBOUND,26.0,100000038,100000039,2015-04-01T00:45,,0.009103372093023256,43.0,35.0,,,
110+05696,VA-7_WESTBOUND,27.0,100000039,100000040,2015-04-01T00:45,,0.00995753125,32.0,32.0,,,
110P05696,VA-7_WESTBOUND,28.0,100000040,100000041,2015-04-01T00:45,,0.0017062580645161292,31.0,31.0,,,
110+05697,VA-7_WESTBOUND,29.0,100000041,100000042,2015-04-01T00:45,,0.007412777777777778,36.0,36.0,,,
110P05697,VA-7_WESTBOUND,30.0,100000042,100000043,2015-04-01T00:45,,0.0034977714285714286,35.0,35.0,,,
110+05698,VA-7_WESTBOUND,31.0,100000043,100000044,2015-04-01T00:45,,0.010790685714285713,35.0,35.0,,,
110P05698,VA-7_WESTBOUND,32.0,100000044,100000045,2015-04-01T00:45,,0.00025405714285714286,35.0,35.0,,,
110+05699,VA-7_WESTBOUND,33.0,100000045,100000046,2015-04-01T00:45,,0.02643725634424421,27.19,35.0,,,
110P05699,VA-7_WESTBOUND,34.0,100000046,100000047,2015-04-01T00:45,,0.009379963711767756,38.58,36.0,,,
110+05700,VA-7_WESTBOUND,35.0,100000047,100000048,2015-04-01T00:45,,0.014045825000000001,40.0,40.0,,,
110+05701,VA-7_WESTBOUND,36.0,100000048,100000049,2015-04-01T00:45,,0.0185365,42.0,42.0,,,
110+05702,VA-7_WESTBOUND,37.0,100000049,100000050,2015-04-01T00:45,,0.015194297872340425,47.0,47.0,,,
110+05703,VA-7_WESTBOUND,38.0,100000050,100000051,2015-04-01T00:45,,0.0034780208333333334,48.0,48.0,,,
110+05704,VA-7_WESTBOUND,39.0,100000051,100000052,2015-04-01T00:45,,0.0191226,50.0,50.0,,,
110+05705,VA-7_WESTBOUND,40.0,100000052,100000053,2015-04-01T00:45,,0.01697314583333333,48.0,48.0,,,
110+05706,VA-7_WESTBOUND,41.0,100000053,100000054,2015-04-01T00:45,,0.013081500000000001,48.0,48.0,,,
110P05706,VA-7_WESTBOUND,41.1,100000054,100000055,2015-04-01T00:45,,0.0014162708333333334,48.0,48.0,,,
110+05707,VA-7_WESTBOUND,42.0,100000055,100000056,2015-04-01T00:45,,0.03358666666666667,48.0,48.0,,,
110P05707,VA-7_WESTBOUND,42.1,100000056,100000057,2015-04-01T00:45,,0.00020382222222222222,45.0,45.0,,,
110+05708,VA-7_WESTBOUND,43.0,100000057,100000058,2015-04-01T00:45,,0.013438955555555555,45.0,45.0,,,
110P05708,VA-7_WESTBOUND,44.0,100000058,100000059,2015-04-01T00:45,,0.0017237441860465117,43.0,43.0,,,
110+05709,VA-7_WESTBOUND,45.0,100000059,100000060,2015-04-01T00:45,,0.005421255319148936,47.0,47.0,,,
110+05710,VA-7_WESTBOUND,46.0,100000060,100000061,2015-04-01T00:45,,0.014970687500000001,48.0,48.0,,,
110P05710,VA-7_WESTBOUND,47.0,100000061,100000062,2015-04-01T00:45,,0.008612224489795917,49.0,49.0,,,
110+05711,VA-7_WESTBOUND,48.0,100000062,100000063,2015-04-01T00:45,,0.0053775365853658535,41.0,41.0,,,
110P05711,VA-7_WESTBOUND,48.1,100000063,100000064,,,,,,,,
110N05711,VA-7_EASTBOUND,38.0,100000001,100000002,2015-04-01T00:50,,0.0008777272727272728,44.0,44.0,,,
110-05710,VA-7_EASTBOUND,39.0,100000002,100000003,2015-04-01T00:50,,0.0037476136363636366,44.0,44.0,,,
110N05710,VA-7_EASTBOUND,40.0,100000003,100000004,2015-04-01T00:50,,0.010452204081632653,49.0,49.0,,,
110-05709,VA-7_EASTBOUND,41.0,100000004,100000005,2015-04-01T00:50,,0.014220604166666666,48.0,48.0,,,
110-05708,VA-7_EASTBOUND,42.0,100000005,100000006,2015-04-01T00:50,,0.006181895833333333,48.0,48.0,,,
110N05708,VA-7_EASTBOUND,42.1,100000006,100000007,,,,,,,,
110-05707,VA-7_EASTBOUND,43.0,100000007,100000008,2015-04-01T00:50,,0.012603360000000001,50.0,50.0,,,
110N05707,VA-7_EASTBOUND,43.1,100000008,100000009,2015-04-01T00:50,,0.00018082000000000002,50.0,50.0,,,
110-05706,VA-7_EASTBOUND,44.0,100000009,100000010,2015-04-01T00:50,,0.03368395833333333,48.0,48.0,,,
110N05706,VA-7_EASTBOUND,45.0,100000010,100000011,2015-04-01T00:50,,0.0016208048780487804,41.0,41.0,,,
110-05705,VA-7_EASTBOUND,46.0,100000011,100000012,2015-04-01T00:50,,0.01217073029366306,51.76,50.0,,,
110-05704,VA-7_EASTBOUND,47.0,100000012,100000013,2015-04-01T00:50,,0.01623396,50.0,50.0,,,
110-05703,VA-7_EASTBOUND,48.0,100000013,100000014,2015-04-01T00:50,,0.0190704,50.0,50.0,,,
110-05702,VA-7_EASTBOUND,49.0,100000014,100000015,2015-04-01T00:50,,0.0033341639871382637,49.76,48.0,,,
110-05701,VA-7_EASTBOUND,50.0,100000015,100000016,2015-04-01T00:50,,0.014541788321167882,49.32,47.0,,,
110-05700,VA-7_EASTBOUND,51.0,100000016,100000017,2015-04-01T00:50,,0.015837517860787916,48.99,43.0,,,
110-05699,VA-7_EASTBOUND,52.0,100000017,100000018,2015-04-01T00:50,,0.014347749300021539,46.43,40.0,,,
110N05699,VA-7_EASTBOUND,53.0,100000018,100000019,2015-04-01T00:50,,0.008616861130176161,43.71,36.0,,,
110-05698,VA-7_EASTBOUND,54.0,100000019,100000020,2015-04-01T00:50,,0.00879089705882353,68.0,30.0,,,
110N05698,VA-7_EASTBOUND,55.0,100000020,100000021,2015-04-01T00:50,,0.00013323529411764703,68.0,30.0,,,
110-05697,VA-7_EASTBOUND,56.0,100000021,100000022,2015-04-01T00:50,,0.0053463235294117645,68.0,30.0,,,
110N05697,VA-7_EASTBOUND,57.0,100000022,100000023,2015-04-01T00:50,,0.003807392670157068,47.75,32.0,,,
110-05696,VA-7_EASTBOUND,58.0,100000023,100000024,2015-04-01T00:50,,0.00524694503420618,42.39,29.0,,,
110N05696,VA-7_EASTBOUND,59.0,100000024,100000025,2015-04-01T00:50,,0.002328935653581546,24.71,25.0,,,
110-05695,VA-7_EASTBOUND,60.0,100000025,100000026,2015-04-01T00:50,,0.014048824593128392,27.65,31.0,,,
110N05695,VA-7_EASTBOUND,61.0,100000026,100000027,2015-04-01T00:50,,0.010522939393939395,33.0,33.0,,,
110-05694,VA-7_EASTBOUND,62.0,100000027,100000028,2015-04-01T00:50,,0.0005233870967741935,31.0,31.0,,,
110N05694,VA-7_EASTBOUND,62.1,100000028,100000029,2015-04-01T00:50,,0.0006928666666666667,30.0,30.0,,,
110-05693,VA-7_EASTBOUND,63.0,100000029,100000030,2015-04-01T00:50,,0.027152823018458196,36.84,30.0,,,
110-05692,VA-7_EASTBOUND,64.0,100000030,100000031,,,,,,,,
110N05692,VA-7_EASTBOUND,65.0,100000031,100000032,2015-04-01T00:50,,0.00996272972972973,37.0,33.0,,,
110P05692,VA-7_WESTBOUND,22.0,100000033,100000034,2015-04-01T00:50,,0.011818379310344828,29.0,29.0,,,
110+05693,VA-7_WESTBOUND,23.0,100000034,100000035,2015-04-01T00:50,,0.0008879999999999999,31.0,31.0,,,
110+05694,VA-7_WESTBOUND,24.0,100000035,100000036,2015-04-01T00:50,,0.02967238320520402,33.82,31.0,,,
110P05694,VA-7_WESTBOUND,24.1,100000036,100000037,2015-04-01T00:50,,0.0005269406392694064,37.23,31.0,,,
110+05695,VA-7_WESTBOUND,25.0,100000037,100000038,2015-04-01T00:50,,0.0010184797206553855,37.23,31.0,,,
110P05695,VA-7_WESTBOUND,26.0,100000038,100000039,2015-04-01T00:50,,0.009935152284263959,39.4,35.0,,,
110+05696,VA-7_WESTBOUND,27.0,100000039,100000040,2015-04-01T00:50,,0.00995753125,32.0,32.0,,,
110P05696,VA-7_WESTBOUND,28.0,100000040,100000041,2015-04-01T00:50,,0.0017062580645161292,31.0,31.0,,,
110+05697,VA-7_WESTBOUND,29.0,100000041,100000042,2015-04-01T00:50,,0.007412777777777778,36.0,36.0,,,
110P05697,VA-7_WESTBOUND,30.0,100000042,100000043,2015-04-01T00:50,,0.0034977714285714286,35.0,35.0,,,
110+05698,VA-7_WESTBOUND,31.0,100000043,100000044,2015-04-01T00:50,,0.010790685714285713,35.0,35.0,,,
110P05698,VA-7_WESTBOUND,32.0,100000044,100000045,2015-04-01T00:50,,0.00025405714285714286,35.0,35.0,,,
110+05699,VA-7_WESTBOUND,33.0,100000045,100000046,2015-04-01T00:50,,0.024186709286675642,29.72,35.0,,,
110P05699,VA-7_WESTBOUND,34.0,100000046,100000047,2015-04-01T00:50,,0.009780513513513514,37.0,36.0,,,
110+05700,VA-7_WESTBOUND,35.0,100000047,100000048,2015-04-01T00:50,,0.014045825000000001,40.0,40.0,,,
110+05701,VA-7_WESTBOUND,36.0,100000048,100000049,2015-04-01T00:50,,0.0185365,42.0,42.0,,,
110+05702,VA-7_WESTBOUND,37.0,100000049,100000050,2015-04-01T00:50,,0.015194297872340425,47.0,47.0,,,
110+05703,VA-7_WESTBOUND,38.0,100000050,100000051,2015-04-01T00:50,,0.0034780208333333334,48.0,48.0,,,
110+05704,VA-7_WESTBOUND,39.0,100000051,100000052,2015-04-01T00:50,,0.0191226,50.0,50.0,,,
110+05705,VA-7_WESTBOUND,40.0,100000052,100000053,2015-04-01T00:50,,0.01697314583333333,48.0,48.0,,,
110+05706,VA-7_WESTBOUND,41.0,100000053,100000054,2015-04-01T00:50,,0.013081500000000001,48.0,48.0,,,
110P05706,VA-7_WESTBOUND,41.1,100000054,100000055,2015-04-01T00:50,,0.0014162708333333334,48.0,48.0,,,
110+05707,VA-7_WESTBOUND,42.0,100000055,100000056,2015-04-01T00:50,,0.03358666666666667,48.0,48.0,,,
110P05707,VA-7_WESTBOUND,42.1,100000056,100000057,2015-04-01T00:50,,0.00020382222222222222,45.0,45.0,,,
110+05708,VA-7_WESTBOUND,43.0,100000057,100000058,2015-04-01T00:50,,0.013438955555555555,45.0,45.0,,,
110P05708,VA-7_WESTBOUND,44.0,100000058,100000059,2015-04-01T00:50,,0.0017237441860465117,43.0,43.0,,,
110+05709,VA-7_WESTBOUND,45.0,100000059,100000060,2015-04-01T00:50,,0.005421255319148936,47.0,47.0,,,
110+05710,VA-7_WESTBOUND,46.0,100000060,100000061,2015-04-01T00:50,,0.014970687500000001,48.0,48.0,,,
110P05710,VA-7_WESTBOUND,47.0,100000061,100000062,2015-04-01T00:50,,0.008612224489795917,49.0,49.0,,,
110+05711,VA-7_WESTBOUND,48.0,100000062,100000063,2015-04-01T00:50,,0.0053775365853658535,41.0,41.0,,,
110P05711,VA-7_WESTBOUND,48.1,100000063,100000064,,,,,,,,
110N05711,VA-7_EASTBOUND,38.0,100000001,100000002,2015-04-01T00:55,,0.0008777272727272728,44.0,44.0,,,
110-05710,VA-7_EASTBOUND,39.0,100000002,100000003,2015-04-01T00:55,,0.0037476136363636366,44.0,44.0,,,
110N05710,VA-7_EASTBOUND,40.0,100000003,100000004,2015-04-01T00:55,,0.010452204081632653,49.0,49.0,,,
110-05709,VA-7_EASTBOUND,41.0,100000004,100000005,2015-04-01T00:55,,0.014220604166666666,48.0,48.0,,,
110-05708,VA-7_EASTBOUND,42.0,100000005,100000006,2015-04-01T00:55,,0.006181895833333333,48.0,48.0,,,
110N05708,VA-7_EASTBOUND,42.1,100000006,100000007,,,,,,,,
110-05707,VA-7_EASTBOUND,43.0,100000007,100000008,2015-04-01T00:55,,0.012603360000000001,50.0,50.0,,,
110N05707,VA-7_EASTBOUND,43.1,100000008,100000009,2015-04-01T00:55,,0.00018082000000000002,50.0,50.0,,,
110-05706,VA-7_EASTBOUND,44.0,100000009,100000010,2015-04-01T00:55,,0.03368395833333333,48.0,48.0,,,
110N05706,VA-7_EASTBOUND,45.0,100000010,100000011,2015-04-01T00:55,,0.0016208048780487804,41.0,41.0,,,
110-05705,VA-7_EASTBOUND,46.0,100000011,100000012,2015-04-01T00:55,,0.01259914,50.0,50.0,,,
110-05704,VA-7_EASTBOUND,47.0,100000012,100000013,2015-04-01T00:55,,0.01623396,50.0,50.0,,,
110-05703,VA-7_EASTBOUND,48.0,100000013,100000014,2015-04-01T00:55,,0.0190704,50.0,50.0,,,
110-05702,VA-7_EASTBOUND,49.0,100000014,100000015,2015-04-01T00:55,,0.0034564166666666667,48.0,48.0,,,
110-05701,VA-7_EASTBOUND,50.0,100000015,100000016,2015-04-01T00:55,,0.01525959574468085,47.0,47.0,,,
110-05700,VA-7_EASTBOUND,51.0,100000016,100000017,2015-04-01T00:55,,0.018043720930232557,43.0,43.0,,,
110-05699,VA-7_EASTBOUND,52.0,100000017,100000018,2015-04-01T00:55,,0.01665415,40.0,40.0,,,
110N05699,VA-7_EASTBOUND,53.0,100000018,100000019,2015-04-01T00:55,,0.010462305555555556,36.0,36.0,,,
110-05698,VA-7_EASTBOUND,54.0,100000019,100000020,2015-04-01T00:55,,0.01017846075259663,58.73,30.0,,,
110N05698,VA-7_EASTBOUND,55.0,100000020,100000021,2015-04-01T00:55,,0.00016502732240437156,54.9,30.0,,,
110-05697,VA-7_EASTBOUND,56.0,100000021,100000022,2015-04-01T00:55,,0.006354658276525082,57.21,30.0,,,
110N05697,VA-7_EASTBOUND,57.0,100000022,100000023,2015-04-01T00:55,,0.003833888654576128,47.42,32.0,,,
110-05696,VA-7_EASTBOUND,58.0,100000023,100000024,2015-04-01T00:55,,0.005196682242990654,42.8,29.0,,,
110N05696,VA-7_EASTBOUND,59.0,100000024,100000025,2015-04-01T00:55,,0.0012845535714285715,44.8,25.0,,,
110-05695,VA-7_EASTBOUND,60.0,100000025,100000026,2015-04-01T00:55,,0.008670758928571429,44.8,31.0,,,
110N05695,VA-7_EASTBOUND,61.0,100000026,100000027,2015-04-01T00:55,,0.009820616515837105,35.36,33.0,,,
110-05694,VA-7_EASTBOUND,62.0,100000027,100000028,2015-04-01T00:55,,0.0004728941999417079,34.31,31.0,,,
110N05694,VA-7_EASTBOUND,62.1,100000028,100000029,2015-04-01T00:55,,0.0006104552129221734,34.05,30.0,,,
110-05693,VA-7_EASTBOUND,63.0,100000029,100000030,2015-04-01T00:55,,0.026344745851988413,37.97,30.0,,,
110-05692,VA-7_EASTBOUND,64.0,100000030,100000031,,,,,,,,
110N05692,VA-7_EASTBOUND,65.0,100000031,100000032,2015-04-01T00:55,,0.010604746835443038,34.76,33.0,,,
110P05692,VA-7_WESTBOUND,22.0,100000033,100000034,2015-04-01T00:55,,0.011818379310344828,29.0,29.0,,,
110+05693,VA-7_WESTBOUND,23.0,100000034,100000035,2015-04-01T00:55,,0.0008722433460076045,31.56,31.0,,,
110+05694,VA-7_WESTBOUND,24.0,100000035,100000036,2015-04-01T00:55,,0.03179721166032953,31.56,31.0,,,
110P05694,VA-7_WESTBOUND,24.1,100000036,100000037,2015-04-01T00:55,,0.0006328387096774193,31.0,31.0,,,
110+05695,VA-7_WESTBOUND,25.0,100000037,100000038,2015-04-01T00:55,,0.0012231612903225806,31.0,31.0,,,
110P05695,VA-7_WESTBOUND,26.0,100000038,100000039,2015-04-01T00:55,,0.011184142857142856,35.0,35.0,,,
110+05696,VA-7_WESTBOUND,27.0,100000039,100000040,2015-04-01T00:55,,0.00995753125,32.0,32.0,,,
110P05696,VA-7_WESTBOUND,28.0,100000040,100000041,2015-04-01T00:55,,0.0017062580645161292,31.0,31.0,,,
